Namespace(data_path='/vast/eo41/data/konkle_ood/vehicle_vs_nonvehicle/nonvehicle', vqconfig_path='/scratch/eo41/vqgan-gpt/vqgan_pretrained_models/say_32x32_8192.yaml', vqmodel_path='/scratch/eo41/vqgan-gpt/vqgan_pretrained_models/say_32x32_8192.ckpt', num_workers=16, seed=0, save_dir='/scratch/eo41/vqgan-gpt/gpt_finetuned_models', save_prefix='say_gimel_konkle_nonvehicle', save_freq=50, gpt_config='GPT_gimel', vocab_size=8192, block_size=1023, batch_size=8, lr=0.0003, optimizer='Adam', epochs=1000, resume='/scratch/eo41/vqgan-gpt/gpt_pretrained_models/say_gimel.pt', gpu=None, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1)
Namespace(data_path='/vast/eo41/data/konkle_ood/vehicle_vs_nonvehicle/nonvehicle', vqconfig_path='/scratch/eo41/vqgan-gpt/vqgan_pretrained_models/say_32x32_8192.yaml', vqmodel_path='/scratch/eo41/vqgan-gpt/vqgan_pretrained_models/say_32x32_8192.ckpt', num_workers=16, seed=0, save_dir='/scratch/eo41/vqgan-gpt/gpt_finetuned_models', save_prefix='say_gimel_konkle_nonvehicle', save_freq=50, gpt_config='GPT_gimel', vocab_size=8192, block_size=1023, batch_size=8, lr=0.0003, optimizer='Adam', epochs=1000, resume='/scratch/eo41/vqgan-gpt/gpt_pretrained_models/say_gimel.pt', gpu=None, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1)
model:
  base_learning_rate: 1.0e-05
  params:
    ddconfig:
      attn_resolutions:
      - 32
      ch: 128
      ch_mult:
      - 1
      - 1
      - 2
      - 4
      double_z: false
      dropout: 0.0
      in_channels: 3
      num_res_blocks: 2
      out_ch: 3
      resolution: 256
      z_channels: 256
    embed_dim: 256
    lossconfig:
      params:
        codebook_weight: 1.0
        disc_conditional: false
        disc_in_channels: 3
        disc_start: 100001
        disc_weight: 0.2
      target: vqloss.VQLPIPSWithDiscriminator
    n_embed: 8192
  target: vqmodel.VQModel

Working with z of shape (1, 256, 32, 32) = 262144 dimensions.
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
loaded pretrained LPIPS loss from taming/modules/autoencoder/lpips/vgg.pth
VQLPIPSWithDiscriminator running with hinge loss.
Data loaded: dataset contains 4462 images, and takes 279 training iterations per epoch.
Number of parameters: 730671360
Running on 2 GPUs total
=> loaded model weights and optimizer state at checkpoint '/scratch/eo41/vqgan-gpt/gpt_pretrained_models/say_gimel.pt'
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='none' instead.
  warnings.warn(warning.format(ret))
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='none' instead.
  warnings.warn(warning.format(ret))
Epoch: 0 | Training loss: 4.904232634438409 | Elapsed time: 805.7912585735321
Saving model to: /scratch/eo41/vqgan-gpt/gpt_finetuned_models/say_gimel_konkle_nonvehicle_0.pt
Epoch: 1 | Training loss: 4.553003295775382 | Elapsed time: 797.0462691783905
Epoch: 2 | Training loss: 4.365358022806038 | Elapsed time: 797.3049485683441
Epoch: 3 | Training loss: 4.251240543139878 | Elapsed time: 797.5147802829742
Epoch: 4 | Training loss: 4.2055282738046404 | Elapsed time: 797.517097234726
Epoch: 5 | Training loss: 4.108905353853779 | Elapsed time: 797.0973417758942
Epoch: 6 | Training loss: 3.6870383840307968 | Elapsed time: 796.2247395515442
Epoch: 7 | Training loss: 3.5497181629194583 | Elapsed time: 796.3840382099152
Epoch: 8 | Training loss: 4.227214053540247 | Elapsed time: 796.5478227138519
Epoch: 9 | Training loss: 3.8647380533184204 | Elapsed time: 796.2788891792297
Epoch: 10 | Training loss: 3.4535474452493866 | Elapsed time: 796.1996915340424
Epoch: 11 | Training loss: 3.439692215252948 | Elapsed time: 796.2356276512146
Epoch: 12 | Training loss: 3.5358510487395804 | Elapsed time: 796.2576801776886
Epoch: 13 | Training loss: 3.3970406747633413 | Elapsed time: 796.1663386821747
Epoch: 14 | Training loss: 3.355978431667478 | Elapsed time: 796.1814520359039
Epoch: 15 | Training loss: 3.331978738948863 | Elapsed time: 796.1497445106506
Epoch: 16 | Training loss: 3.294602322322066 | Elapsed time: 796.1635134220123
Epoch: 17 | Training loss: 3.2420568397822773 | Elapsed time: 796.1544466018677
Epoch: 18 | Training loss: 3.226958054368214 | Elapsed time: 796.1257343292236
Epoch: 19 | Training loss: 3.1923616171737725 | Elapsed time: 796.1932415962219
Epoch: 20 | Training loss: 3.1985475726452353 | Elapsed time: 796.1416988372803
Epoch: 21 | Training loss: 3.130165548307494 | Elapsed time: 796.2123620510101
Epoch: 22 | Training loss: 3.1063743244362563 | Elapsed time: 796.1594722270966
Epoch: 23 | Training loss: 3.0847850375705295 | Elapsed time: 796.1545264720917
Epoch: 24 | Training loss: 3.065542743197479 | Elapsed time: 796.3152010440826
Epoch: 25 | Training loss: 3.051288098844576 | Elapsed time: 797.5658991336823
Epoch: 26 | Training loss: 3.0052119279847775 | Elapsed time: 797.5750069618225
Epoch: 27 | Training loss: 2.9815577836874136 | Elapsed time: 797.6042220592499
Epoch: 28 | Training loss: 2.9395085107468364 | Elapsed time: 797.5520792007446
Epoch: 29 | Training loss: 2.9177853796217175 | Elapsed time: 797.5766236782074
Epoch: 30 | Training loss: 2.903377166785647 | Elapsed time: 797.7623217105865
Epoch: 31 | Training loss: 2.884574968327758 | Elapsed time: 797.6898219585419
Epoch: 32 | Training loss: 2.8883427112333235 | Elapsed time: 797.7341084480286
Epoch: 33 | Training loss: 2.8217758653839002 | Elapsed time: 797.7470757961273
Epoch: 34 | Training loss: 2.799012455034427 | Elapsed time: 797.6529614925385
Epoch: 35 | Training loss: 2.7843182868854974 | Elapsed time: 797.7224140167236
Epoch: 36 | Training loss: 2.7857051049509356 | Elapsed time: 797.6706833839417
Epoch: 37 | Training loss: 2.7606045755434208 | Elapsed time: 797.5880961418152
Epoch: 38 | Training loss: 2.7487835879821505 | Elapsed time: 796.6853003501892
Epoch: 39 | Training loss: 2.7148879164008686 | Elapsed time: 797.7881937026978
Epoch: 40 | Training loss: 2.6905620478387373 | Elapsed time: 797.7021300792694
Epoch: 41 | Training loss: 2.7016053515950413 | Elapsed time: 797.7528040409088
Epoch: 42 | Training loss: 2.662552973702817 | Elapsed time: 797.7113156318665
Epoch: 43 | Training loss: 2.7046053593303996 | Elapsed time: 797.7365794181824
Epoch: 44 | Training loss: 2.6668418265585405 | Elapsed time: 797.7925508022308
Epoch: 45 | Training loss: 2.6546606077515524 | Elapsed time: 797.7723162174225
Epoch: 46 | Training loss: 2.66602244172045 | Elapsed time: 797.7617094516754
Epoch: 47 | Training loss: 2.6096266256011087 | Elapsed time: 797.7571973800659
Epoch: 48 | Training loss: 2.6019642746149425 | Elapsed time: 797.803719997406
