Namespace(data_path='/vast/eo41/data/konkle_iid/train', vqconfig_path='/scratch/eo41/visual-recognition-memory/vqgan_pretrained_models/imagenet_16x16_16384.yaml', vqmodel_path='/scratch/eo41/visual-recognition-memory/vqgan_pretrained_models/imagenet_16x16_16384.ckpt', num_workers=16, seed=0, save_dir='/scratch/eo41/visual-recognition-memory/gpt_finetuned_models', save_freq=50, save_prefix='imagenet1_gimel_konkle_iid', gpt_config='GPT_gimel', vocab_size=16384, block_size=255, batch_size=32, lr=0.0003, optimizer='Adam', epochs=1000, subsample=1.0, resume='/scratch/eo41/visual-recognition-memory/gpt_pretrained_models/imagenet_1_gimel.pt', gpu=None, world_size=-1, rank=-1, dist_url='env://', dist_backend='nccl', local_rank=-1)
model:
  base_learning_rate: 4.5e-06
  params:
    ddconfig:
      attn_resolutions:
      - 16
      ch: 128
      ch_mult:
      - 1
      - 1
      - 2
      - 2
      - 4
      double_z: false
      dropout: 0.0
      in_channels: 3
      num_res_blocks: 2
      out_ch: 3
      resolution: 256
      z_channels: 256
    embed_dim: 256
    lossconfig:
      params:
        codebook_weight: 1.0
        disc_conditional: false
        disc_in_channels: 3
        disc_num_layers: 2
        disc_start: 0
        disc_weight: 0.75
      target: vqloss.VQLPIPSWithDiscriminator
    monitor: val/rec_loss
    n_embed: 16384
  target: vqmodel.VQModel

Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:208: UserWarning: The parameter 'pretrained' is deprecated since 0.13 and may be removed in the future, please use 'weights' instead.
  warnings.warn(
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torchvision/models/_utils.py:223: UserWarning: Arguments other than a weight enum or `None` for 'weights' are deprecated since 0.13 and may be removed in the future. The current behavior is equivalent to passing `weights=VGG16_Weights.IMAGENET1K_V1`. You can also use `weights=VGG16_Weights.DEFAULT` to get the most up-to-date weights.
  warnings.warn(msg)
loaded pretrained LPIPS loss from taming/modules/autoencoder/lpips/vgg.pth
VQLPIPSWithDiscriminator running with hinge loss.
Loaded VQ encoder.
Data loaded: dataset contains 2121 images, and takes 67 training iterations per epoch.
Number of parameters: 750659840
Running on 1 GPUs total
=> loaded model weights and optimizer state at checkpoint '/scratch/eo41/visual-recognition-memory/gpt_pretrained_models/imagenet_1_gimel.pt'
/scratch/eo41/miniconda3/lib/python3.10/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='none' instead.
  warnings.warn(warning.format(ret))
Epoch: 0 | Training loss: 4.273371237427441 | Elapsed time: 180.93704414367676
Saving model to: /scratch/eo41/visual-recognition-memory/gpt_finetuned_models/imagenet1_gimel_konkle_iid_0.pt
Epoch: 1 | Training loss: 3.9800147191802067 | Elapsed time: 166.95080280303955
Epoch: 2 | Training loss: 3.8978019472378405 | Elapsed time: 166.4628701210022
Epoch: 3 | Training loss: 3.8278393638667776 | Elapsed time: 166.9314148426056
Epoch: 4 | Training loss: 3.7579735321785086 | Elapsed time: 166.84188032150269
Epoch: 5 | Training loss: 3.676545666224921 | Elapsed time: 166.4379391670227
Epoch: 6 | Training loss: 3.604271817563185 | Elapsed time: 166.88666653633118
Epoch: 7 | Training loss: 3.5223852307049195 | Elapsed time: 167.08405900001526
Epoch: 8 | Training loss: 3.436982258042293 | Elapsed time: 167.55858612060547
Epoch: 9 | Training loss: 3.3480704293322208 | Elapsed time: 167.67284536361694
Epoch: 10 | Training loss: 3.2763096859206016 | Elapsed time: 167.68684482574463
Epoch: 11 | Training loss: 3.201947891890113 | Elapsed time: 167.63448429107666
Epoch: 12 | Training loss: 3.1384747953557257 | Elapsed time: 167.37698602676392
Epoch: 13 | Training loss: 3.0702975650331865 | Elapsed time: 167.1276614665985
Epoch: 14 | Training loss: 3.0069635910774344 | Elapsed time: 166.24169659614563
Epoch: 15 | Training loss: 2.958988139878458 | Elapsed time: 167.60650420188904
Epoch: 16 | Training loss: 2.905615514783717 | Elapsed time: 167.19323086738586
Epoch: 17 | Training loss: 2.8666215974893143 | Elapsed time: 166.6302011013031
Epoch: 18 | Training loss: 2.826622254812895 | Elapsed time: 166.90760374069214
Epoch: 19 | Training loss: 2.780887486329719 | Elapsed time: 167.13191509246826
Epoch: 20 | Training loss: 2.740741089208802 | Elapsed time: 166.9796018600464
Epoch: 21 | Training loss: 2.7104778005116024 | Elapsed time: 168.06954193115234
Epoch: 22 | Training loss: 2.6787072224403494 | Elapsed time: 167.2539141178131
Epoch: 23 | Training loss: 2.6420972133750347 | Elapsed time: 166.80595016479492
Epoch: 24 | Training loss: 2.6127534873449982 | Elapsed time: 167.1090030670166
Epoch: 25 | Training loss: 2.5830091006720246 | Elapsed time: 166.28432750701904
Epoch: 26 | Training loss: 2.5653079837115844 | Elapsed time: 166.703307390213
Epoch: 27 | Training loss: 2.528359665799497 | Elapsed time: 166.89691710472107
Epoch: 28 | Training loss: 2.5028610656510537 | Elapsed time: 167.9165117740631
Epoch: 29 | Training loss: 2.4826808189278218 | Elapsed time: 166.7462077140808
Epoch: 30 | Training loss: 2.447853618593358 | Elapsed time: 167.0623631477356
Epoch: 31 | Training loss: 2.4323481267957545 | Elapsed time: 167.93325924873352
