Namespace(batch_size=32, block_size=255, data_path='/vast/eo41/data/konkle_ood/vehicle_vs_nonvehicle/nonvehicle', dist_backend='nccl', dist_url='env://', epochs=1000, gpt_config='GPT_gimel', gpu=None, local_rank=-1, lr=0.0003, num_workers=16, optimizer='Adam', rank=-1, resume='/scratch/eo41/visual-recognition-memory/gpt_pretrained_models/imagenet_1_gimel.pt', save_dir='/scratch/eo41/visual-recognition-memory/gpt_finetuned_models', save_freq=100, save_prefix='imagenet1_gimel_konkle_nonvehicle', seed=0, subsample=1.0, vocab_size=16384, vqconfig_path='/scratch/eo41/visual-recognition-memory/vqgan_pretrained_models/imagenet_16x16_16384.yaml', vqmodel_path='/scratch/eo41/visual-recognition-memory/vqgan_pretrained_models/imagenet_16x16_16384.ckpt', world_size=-1)
model:
  base_learning_rate: 4.5e-06
  params:
    ddconfig:
      attn_resolutions:
      - 16
      ch: 128
      ch_mult:
      - 1
      - 1
      - 2
      - 2
      - 4
      double_z: false
      dropout: 0.0
      in_channels: 3
      num_res_blocks: 2
      out_ch: 3
      resolution: 256
      z_channels: 256
    embed_dim: 256
    lossconfig:
      params:
        codebook_weight: 1.0
        disc_conditional: false
        disc_in_channels: 3
        disc_num_layers: 2
        disc_start: 0
        disc_weight: 0.75
      target: vqloss.VQLPIPSWithDiscriminator
    monitor: val/rec_loss
    n_embed: 16384
  target: vqmodel.VQModel

Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
loaded pretrained LPIPS loss from taming/modules/autoencoder/lpips/vgg.pth
VQLPIPSWithDiscriminator running with hinge loss.
Loaded VQ encoder.
Data loaded: dataset contains 4462 images, and takes 140 training iterations per epoch.
Number of parameters: 750659840
Running on 1 GPUs total
=> loaded model weights and optimizer state at checkpoint '/scratch/eo41/visual-recognition-memory/gpt_pretrained_models/imagenet_1_gimel.pt'
/scratch/eo41/miniconda3/lib/python3.7/site-packages/torch/nn/_reduction.py:42: UserWarning: size_average and reduce args will be deprecated, please use reduction='none' instead.
  warnings.warn(warning.format(ret))
Epoch: 0 | Training loss: 4.168616087096078 | Elapsed time: 114.88417744636536
Saving model to: /scratch/eo41/visual-recognition-memory/gpt_finetuned_models/imagenet1_gimel_konkle_nonvehicle_0.pt
Epoch: 1 | Training loss: 3.942191469669342 | Elapsed time: 106.93512606620789
Epoch: 2 | Training loss: 3.8727793625422886 | Elapsed time: 106.94683313369751
Epoch: 3 | Training loss: 3.8133396676608493 | Elapsed time: 106.84467363357544
Epoch: 4 | Training loss: 3.758293126310621 | Elapsed time: 106.968745470047
Epoch: 5 | Training loss: 3.69287063734872 | Elapsed time: 106.78890752792358
Epoch: 6 | Training loss: 3.630661715779986 | Elapsed time: 106.88489389419556
Epoch: 7 | Training loss: 3.558911796978542 | Elapsed time: 106.8557436466217
Epoch: 8 | Training loss: 3.489573209626334 | Elapsed time: 106.86252927780151
Epoch: 9 | Training loss: 3.4161703416279385 | Elapsed time: 106.96663856506348
Epoch: 10 | Training loss: 3.3519685779299055 | Elapsed time: 106.9126546382904
Epoch: 11 | Training loss: 3.2731407063347953 | Elapsed time: 106.8514301776886
Epoch: 12 | Training loss: 3.2136731948171344 | Elapsed time: 106.8218765258789
Epoch: 13 | Training loss: 3.152833914756775 | Elapsed time: 106.8412356376648
Epoch: 14 | Training loss: 3.1008114763668604 | Elapsed time: 106.88434171676636
Epoch: 15 | Training loss: 3.0536714230264934 | Elapsed time: 106.79146766662598
Epoch: 16 | Training loss: 2.9999091488974434 | Elapsed time: 106.9197006225586
Epoch: 17 | Training loss: 2.957540047168732 | Elapsed time: 106.86149406433105
Epoch: 18 | Training loss: 2.9119779774120875 | Elapsed time: 106.9301962852478
Epoch: 19 | Training loss: 2.8743454234940664 | Elapsed time: 106.90281677246094
Epoch: 20 | Training loss: 2.83872195822852 | Elapsed time: 106.82017230987549
Epoch: 21 | Training loss: 2.8005847777639117 | Elapsed time: 106.87315511703491
Epoch: 22 | Training loss: 2.7699880702154975 | Elapsed time: 106.89038109779358
Epoch: 23 | Training loss: 2.7380037988935197 | Elapsed time: 107.03792262077332
Epoch: 24 | Training loss: 2.713406259672982 | Elapsed time: 106.85396981239319
Epoch: 25 | Training loss: 2.680186418124608 | Elapsed time: 106.93327164649963
Epoch: 26 | Training loss: 2.6619853581701007 | Elapsed time: 106.99185061454773
Epoch: 27 | Training loss: 2.6333140798977444 | Elapsed time: 106.80069231987
Epoch: 28 | Training loss: 2.6113748925072806 | Elapsed time: 106.89727640151978
Epoch: 29 | Training loss: 2.5868822761944363 | Elapsed time: 106.86074709892273
Epoch: 30 | Training loss: 2.567375361919403 | Elapsed time: 106.82126021385193
Epoch: 31 | Training loss: 2.5480389033045086 | Elapsed time: 106.96468734741211
Epoch: 32 | Training loss: 2.527163505554199 | Elapsed time: 106.89813423156738
Epoch: 33 | Training loss: 2.514159073148455 | Elapsed time: 106.91667532920837
Epoch: 34 | Training loss: 2.4967358691351755 | Elapsed time: 106.88287329673767
Epoch: 35 | Training loss: 2.476644718647003 | Elapsed time: 106.7874402999878
Epoch: 36 | Training loss: 2.46211108480181 | Elapsed time: 106.91883301734924
Epoch: 37 | Training loss: 2.440249790464129 | Elapsed time: 106.95344090461731
Epoch: 38 | Training loss: 2.42765200819288 | Elapsed time: 106.91888880729675
Epoch: 39 | Training loss: 2.415509980065482 | Elapsed time: 106.94706225395203
Epoch: 40 | Training loss: 2.399106448037284 | Elapsed time: 106.99574732780457
Epoch: 41 | Training loss: 2.3891022426741464 | Elapsed time: 106.8164427280426
Epoch: 42 | Training loss: 2.3683085680007934 | Elapsed time: 106.8464834690094
Epoch: 43 | Training loss: 2.3578291620526994 | Elapsed time: 106.9016535282135
Epoch: 44 | Training loss: 2.3546000378472463 | Elapsed time: 106.78166079521179
